weiboId	attitudes_count	bmiddle_pic	comments_count	created_at	favorited	geo	id	idstr	in_reply_to_screen_name	in_reply_to_status_id	in_reply_to_user_id	mid	mlevel	original_pic	pic_urls	reposts_count	source	text	thumbnail_pic	truncated	uid	visible	retweeted_status_id	gatherTime
4511-	0		2	Fri Jun 15 04:25:10 +0800 2012			3457037830991090	3457037830991090				3457037830991090	0			0	<a href=" rel="nofollow">iPhone客户端</a>	西班牙踢的完全跟我实况一样嘛。很轻松。[哈哈]			1660544250	00	0	1397717468184
4512-	0		0	Sun Oct 23 17:23:18 +0800 2011			3371710116531275	3371710116531275				3371710116531275	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	[花心]			1660544250	00	0	1397717468185
4513-	0		0	Wed Apr 25 01:36:30 +0800 2012			3438513603606653	3438513603606653				3438513603606653	0			2	<a href=" rel="nofollow">iPhone客户端</a>	 @Mywardrobe 上头文件下来了。咱俩准备行动吧。按着文件挨家吃一次。			1660544250	00	3438501104547904	1397717468185
4514-	0		1	Wed Sep 05 05:36:50 +0800 2012			3486771671346316	3486771671346316				3486771671346316	0			0	<a href=" rel="nofollow">iPhone客户端</a>	寄出、平静、等待、计划			1660544250	00	0	1397717468186
4515-	0		2	Wed Jun 29 21:52:48 +0800 2011		type:Pointcoordinates:#-122.0#-122.0	13274939676	13274939676				5623639344252106708	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	蛇头			1660544250	00	0	1397717468186
4516-	0		2	Thu Jun 13 08:54:28 +0800 2013		type:Pointcoordinates:#49.263435#-123.13684	3588652401788042	3588652401788042				3588652401788042	0		#	0	<a href=" rel="nofollow">Instagram</a>	我们来吃好吃的了  @ JOEY Broadway 			1660544250	00	0	1397717468187
4517-	0		2	Sat Jul 21 14:27:25 +0800 2012			3470235355351091	3470235355351091				3470235355351091	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	朋友家的小朋友。我觉得我将来肯定是个好叔叔。			1660544250	00	0	1397717468188
4518-	0		0	Sat Jul 28 10:21:19 +0800 2012			3472710137414921	3472710137414921				3472710137414921	0			1	<a href=" rel="nofollow">iPhone客户端</a>	能不能举办个＜中国好球员＞先选出11个能踢足球的先？？			1660544250	00	0	1397717468188
4519-	0		4	Mon Dec 03 12:57:44 +0800 2012			3519135147703844	3519135147703844				3519135147703844	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	台球王子小亨得利。求败！！！			1660544250	00	0	1397717468189
4520-	0		0	Tue Oct 22 11:55:05 +0800 2013			3636170662034207	3636170662034207				3636170662034207	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	#金将军又换发型了#			1660544250	00	0	1397717468189
4521-	3		3	Wed Jun 12 11:48:44 +0800 2013		type:Pointcoordinates:#49.272488#-123.13528	3588333874122084	3588333874122084				3588333874122084	0		#	0	<a href=" rel="nofollow">Instagram</a>	Love van city.  @ Granville Island Public Market 			1660544250	00	0	1397717468190
4522-	0		1	Thu Apr 07 12:08:22 +0800 2011			8780031028	8780031028				201110407137280861	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	他红的原因是小时候妈妈把他唱歌的视频传到全世界都能看 都能发表言论 都能有机会一夜成名 但是天朝称之为反动的一个“神秘”的视频网站。			1660544250	00	8779459606	1397717468190
4523-	0		3	Mon Dec 03 10:52:35 +0800 2012			3519103652617588	3519103652617588				3519103652617588	0		#	0	<a href=" rel="nofollow">Instagram</a>	大兄弟 我找你找了好久了！ 			1660544250	00	0	1397717468191
4524-	0		0	Fri Aug 12 15:25:16 +0800 2011			3345588486050442	3345588486050442				3345588486050442	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	分享图片			1660544250	00	0	1397717468191
4525-	1		0	Fri Jan 03 22:26:44 +0800 2014			3662783935779846	3662783935779846				3662783935779846	0			3	<a href=" rel="nofollow">iPhone客户端</a>	就事论事 我觉得十个老外一半会这样做 不代表他们经济条件或者素质比我们高出多少 而是从小打心里对动物的尊重。从小看到野狗第一反应是脏有狂犬病不要说带回家都要远远躲开。国外小学都会抽出时间让孩子介绍自己从家里带来的宠物给大家 上班也会有人带宠物来。没人会觉得奇怪因为从小就懂得尊重生命。			1660544250	00	3662740902008105	1397717468192
4526-	0		3	Sat Feb 18 03:14:48 +0800 2012			3414258354631431	3414258354631431				3414258354631431	0			2	<a href=" rel="nofollow">iPhone客户端</a>	我去！你俩没喝点？			1660544250	00	3414143115268262	1397717468193
4527-	0		8	Sat Jan 19 07:45:52 +0800 2013			3536088893646394	3536088893646394				3536088893646394	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	一大早签美签 真庆幸这是最后一次以后可以再不用签了。寒风中等待真够辛苦。再上两天班就可以休假一周了。为了这一周我已经连续上班无休息一年了 [泪][泪][泪]。安排起来吧！ 先来个肉干下下酒！			1660544250	00	0	1397717468193
4528-	0		0	Sat Jun 25 03:59:10 +0800 2011			12941518984	12941518984				5621878330366173447	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Sechelt			1660544250	00	0	1397717468194
4529-	0		2	Wed Jul 06 05:44:35 +0800 2011			13730183000	13730183000				5625987432946424252	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	南希			1660544250	00	0	1397717468194
4530-	0		2	Mon Jul 02 02:29:38 +0800 2012			3463169349669688	3463169349669688				3463169349669688	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Go Spain！！ 我开吃！！			1660544250	00	0	1397717468195
4531-	0		3	Tue Jan 21 18:24:33 +0800 2014			3669245970226797	3669245970226797				3669245970226797	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	分享图片			1660544250	00	0	1397717468195
4532-	0		2	Wed Jan 04 19:14:54 +0800 2012			3398192513056715	3398192513056715				3398192513056715	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	小路一家			1660544250	00	0	1397717468196
4533-	0		12	Wed Sep 26 03:56:46 +0800 2012			3494356634297598	3494356634297598				3494356634297598	0			0	<a href=" rel="nofollow">iPhone客户端</a>	护照移民纸终于拿到了 大石头落地 下一步 国庆节LANDING。感谢 感谢 ！ [哈哈][嘻嘻][给力][嘻嘻]			1660544250	00	0	1397717468196
4534-	0		1	Fri Feb 17 17:22:57 +0800 2012			3414109406107867	3414109406107867				3414109406107867	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	烤得还不错 下次希望继续努力			1660544250	00	3414058558751647	1397717468197
4535-	2		1	Fri Feb 21 11:30:28 +0800 2014			3680375786318603	3680375786318603				3680375786318603	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	爱上秋千的豆儿			1660544250	00	0	1397717468197
4536-	0		4	Fri Mar 01 11:28:56 +0800 2013			3551002936585138	3551002936585138				3551002936585138	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	[嘻嘻][嘻嘻]			1660544250	00	0	1397717468198
4537-	0		5	Thu Apr 07 08:18:45 +0800 2011			8771305498	8771305498				201110407133615383	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	白菜么？			1660544250	00	0	1397717468199
4538-	0		3	Tue Aug 02 13:44:41 +0800 2011			15856278115	15856278115				3341939294723359	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	shangri-la			1660544250	00	0	1397717468199
4539-	0		0	Wed Sep 07 14:48:41 +0800 2011			3355001364231493	3355001364231493				3355001364231493	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	teahouse			1660544250	00	0	1397717468200
4540-	0		15	Sat Mar 19 13:05:04 +0800 2011			7719321437	7719321437				201110319214132024	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	蛋蛋你这个态度让我门如何指望你预报地震[泪][泪][泪]			1660544250	00	0	1397717468200
4541-	0		0	Wed Sep 05 05:42:12 +0800 2012			3486773022087935	3486773022087935				3486773022087935	0			0	<a href=" rel="nofollow">iPhone客户端</a>	照得真漂亮			1660544250	00	3426711444048295	1397717468201
4542-	0		0	Tue Oct 08 04:15:01 +0800 2013			3630981456436985	3630981456436985				3630981456436985	0			1	<a href=" rel="nofollow">iPhone客户端</a>	转发微博			1660544250	00	3630900380516116	1397717468201
4543-	0		0	Tue Aug 27 23:50:49 +0800 2013			3616057061368329	3616057061368329				3616057061368329	0			1	<a href=" rel="nofollow">iPhone客户端</a>	哈哈哈			1660544250	00	3615982893062233	1397717468202
4544-	0		26	Sat Dec 03 04:34:33 +0800 2011			3386374556921917	3386374556921917				3386374556921917	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Almost there.			1660544250	00	0	1397717468202
4545-	1		0	Tue Mar 18 00:31:18 +0800 2014			3689269598375293	3689269598375293				3689269598375293	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Wish I have a view like this. #vancouver#			1660544250	00	0	1397717468203
4546-	0		2	Mon Jun 11 11:28:24 +0800 2012		type:Pointcoordinates:#49.250515#-123.10068	3455694789753143	3455694789753143				3455694789753143	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Vancouver 新瑞华最好吃的布丁。吃过的都知道。 			1660544250	00	0	1397717468204
4547-	0		0	Sun Sep 16 14:27:18 +0800 2012			3490891434191821	3490891434191821				3490891434191821	0			4	<a href=" rel="nofollow">iPhone客户端</a>	转发微博。			1660544250	00	3490853802420137	1397717468204
4548-	0		10	Fri Jul 20 01:55:43 +0800 2012		type:Pointcoordinates:#49.17956#-123.13824	3469683795893645	3469683795893645				3469683795893645	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	和银行签了贷款 算是了了个大事 正式开始房奴生涯 以前遥不可及的历历人生中大事这几年在你不知不觉中一步步全都来了。还是学生好 可是打死我也不回去上学。UBC给我的噩梦我现在都时常梦中惊醒。开始准备计划下一步。 			1660544250	00	0	1397717468205
4549-	0		1	Fri Feb 11 22:55:18 +0800 2011			6281200207	6281200207				2211102112139537838	0			1	<a href=" rel="nofollow">微博 weibo.com</a>	R.E.S.P.E.C.T..who was the dude behind u ?			1660544250	00	6263884745	1397717468205
4550-	0		4	Wed Oct 23 00:59:43 +0800 2013			3636368129848361	3636368129848361				3636368129848361	0			0	<a href=" rel="nofollow">iPhone客户端</a>	转发微博			1660544250	00	3636366241571223	1397717468206
4551-	0		0	Thu Aug 08 09:43:07 +0800 2013			3608958365614271	3608958365614271				3608958365614271	0			0	<a href=" rel="nofollow">iPhone客户端</a>	查了下 北美售价  the new Range Rover Sport. Prices start at $63,500 and run up to $93,295, including destination; look for it on sale in late August			1660544250	00	3608956343764314	1397717468206
4552-	0		0	Mon May 07 09:34:53 +0800 2012		type:Pointcoordinates:#49.2284#-123.20458	3442982646930845	3442982646930845				3442982646930845	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	我在这里: #加拿大,不列颠哥伦比亚,,Staulo Cr # 			1660544250	00	0	1397717468207
4553-	0		2	Sat Nov 03 12:32:04 +0800 2012			3508257052490080	3508257052490080				3508257052490080	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	酒下的有点快。[嘻嘻]			1660544250	00	0	1397717468207
4554-	0		1	Sat Apr 28 15:36:58 +0800 2012			3439812277532610	3439812277532610				3439812277532610	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	[咖啡][咖啡]			1660544250	00	0	1397717468208
4555-	0		0	Thu Jan 05 16:27:27 +0800 2012			3398512764810521	3398512764810521				3398512764810521	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	硬生生抢走老实的9哥领结 不是个人。 人渣，唾弃你。			1660544250	00	0	1397717468209
4556-	0		2	Wed Mar 02 19:56:00 +0800 2011			6989255091	6989255091				2011103022548609349	0			2	<a href=" rel="nofollow">微博 weibo.com</a>	转发微博。			1660544250	00	6980530549	1397717468209
4557-	0		0	Mon Dec 03 11:01:45 +0800 2012			3519105959222585	3519105959222585				3519105959222585	0		#	0	<a href=" rel="nofollow">Instagram</a>	阿弥陀佛 			1660544250	00	0	1397717468210
4558-	0		0	Fri Jan 06 10:20:43 +0800 2012			3398782865582218	3398782865582218				3398782865582218	0		#	1	<a href=" rel="nofollow">微博 weibo.com</a>	@薄面面			1660544250	00	0	1397717468210
4559-	0		7	Thu Jun 21 11:18:10 +0800 2012			3459316097126190	3459316097126190				3459316097126190	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	Glenlivet 21年份 whiskey. 朋友介绍的 买来尝尝 @SOMM82 这酒好么？怎么喝？			1660544250	00	0	1397717468211
4560-	2		1	Thu May 09 06:46:55 +0800 2013			3575936723314115	3575936723314115				3575936723314115	0		#	0	<a href=" rel="nofollow">Instagram</a>	套马地汉子你威武雄壮 奔驰的骏马好似风一样 			1660544250	00	0	1397717468212
4561-	0		1	Wed Jan 25 10:16:21 +0800 2012			3405667136614487	3405667136614487				3405667136614487	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	除夕吃饺子的沾水			1660544250	00	0	1397717468212
4562-	0		1	Sat Feb 05 20:50:15 +0800 2011			6089587405	6089587405				2211102051640275441	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	[嘻嘻]			1660544250	00	0	1397717468213
4563-	0		22	Tue Feb 08 21:24:02 +0800 2011			6173896173	6173896173				2211102081688300764	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	拖鞋1			1660544250	00	0	1397717468213
4564-	0		0	Mon Sep 16 11:56:39 +0800 2013			3623125097291114	3623125097291114				3623125097291114	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	分享图片			1660544250	00	0	1397717468214
4565-	2		0	Sat Sep 14 12:57:00 +0800 2013			3622415500692296	3622415500692296				3622415500692296	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	没控制住。估计今年最后一次烧烤。好吃。[嘻嘻][哈哈][嘻嘻][哈哈]			1660544250	00	0	1397717468214
4566-	0		2	Sun Aug 12 07:36:29 +0800 2012			3478104473098901	3478104473098901				3478104473098901	0		#	1	<a href=" rel="nofollow">iPhone客户端</a>	我百米9秒3的黑毛腿和投篮百分百命中率的黄金右手			1660544250	00	0	1397717468215
4567-	0		2	Wed Jul 10 12:07:32 +0800 2013			3598485461372409	3598485461372409				3598485461372409	0			0	<a href=" rel="nofollow">iPhone客户端</a>	九月份开始减肥 邀请大家一起见证奇迹的时刻。			1660544250	00	0	1397717468216
4568-	0		4	Wed Feb 15 17:59:12 +0800 2012			3413393761533593	3413393761533593				3413393761533593	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	我喜欢开车没事溜达，碰到哪个超市打折就进去买点菜，逛一下午然后回到家装作什么事情都没发生一样。			1660544250	00	0	1397717468216
4569-	7		3	Sat Mar 08 14:52:25 +0800 2014			3685862426822834	3685862426822834				3685862426822834	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	生日快乐小豆。健康快乐的成长。			1660544250	00	0	1397717468217
4570-	0		0	Mon Dec 31 08:15:17 +0800 2012			3529210926756666	3529210926756666				3529210926756666	0		#	0	<a href=" rel="nofollow">Instagram</a>	Just posted a photo with Instagram 			1660544250	00	0	1397717468217
4571-	0		0	Wed Feb 19 12:42:25 +0800 2014			3679669117356955	3679669117356955				3679669117356955	0		#	0	<a href=" rel="nofollow">iPhone客户端</a>	疲惫的老公靠着老婆的肩膀上困的打盹，老婆静静的看着鱼。老爸举着孩子让他看到大海龟。妈妈搂着女儿讲解白鲸鱼。海族馆是个好地方 让人感觉放松和温暖 无论是看动物还是人。以后还要经常带豆豆去。			1660544250	00	0	1397717468218
4572-	0		3	Wed Feb 16 14:47:21 +0800 2011			6444533585	6444533585				2011102162230452679	0		#	0	<a href=" rel="nofollow">微博 weibo.com</a>	世界名菜，裸体拍黄瓜。 每顿必点。我的最爱 谢谢。[不要]			1660544250	00	0	1397717468218
4573-	0		0	Thu May 09 12:07:40 +0800 2013			3576017447248639	3576017447248639				3576017447248639	0		#	0	<a href=" rel="nofollow">美图秀秀iPhone版</a>	生活的每天都很充实  放松的一天。			1660544250	00	0	1397717468219
4574-	0		1	Fri Feb 24 16:21:35 +0800 2012			3416630682100824	3416630682100824				3416630682100824	0			0	<a href=" rel="nofollow">iPhone客户端</a>	每当我拿起书学习的时候 我的眼睛就会友情提醒我。分泌眼泪并伴随红血丝。 大脑也告诉我发出信号 ＂不要去做＂ ！！！ 然后发出倦意来挽救我。不能不遵守这些身体发出的信号 我决定睡觉 明天基金考试裸考。			1660544250	00	0	1397717468219
4575-	0		0	Tue Oct 22 06:52:18 +0800 2013			3636094468028789	3636094468028789				3636094468028789	0			0	<a href=" rel="nofollow">iPad客户端</a>	[嘻嘻][嘻嘻]//@城市知道-温哥华: 基本是对着亚洲群众来的。。[good]			1660544250	00	3636085479386614	1397717468220
4576-	0		5	Mon Apr 08 15:06:47 +0800 2013			3564828495116692	3564828495116692				3564828495116692	0		#	1	<a href=" rel="nofollow">美图秀秀iPhone版</a>	小伙子每天都要做五分钟运动。抬头抬腿。			1660544250	00	0	1397717468221
4577-	0		9	Sat Jun 04 08:29:38 +0800 2011			11698969062	11698969062				5614155240434236279	0			0	<a href=" rel="nofollow">微博 weibo.com</a>	回想起来，大学专业很多学的是我从小就害怕不敢去碰的数学。其实要说大学教会我的东西那些书本的知识早忘了，但是我很感激大学里让我懂得付出就有回报，和勇敢的面对困难还是比较靠谱的也应该会对未来的人生有所帮助的。希望我的90后小兄弟姐妹也顺利毕业。早日为中华崛起努力。			1660544250	00	0	1397717468221
4578-	0		0	Mon Nov 26 16:01:09 +0800 2012			3516644591037277	3516644591037277				3516644591037277	0		#	0	<a href=" rel="nofollow">Instagram</a>	动作娴熟的老爷子 			1660544250	00	0	1397717468222
